,telecommuting,has_company_logo,has_questions,fraudulent,text_len
9857,0,1,0,0,1716
9858,0,1,1,0,593
9859,0,1,0,0,574
9860,0,0,1,0,1344
9861,0,0,0,0,2770
9862,0,0,0,0,2731
9863,0,1,0,0,3225
9864,0,1,1,0,2068
9865,0,1,1,0,2876
9866,1,1,1,0,2556
9867,0,1,1,0,904
9868,0,1,0,0,578
9869,0,1,0,0,570
9870,0,1,1,0,1151
9871,0,1,0,0,2989
9872,0,0,0,0,716
9873,0,1,1,0,3946
9874,0,1,1,0,1451
9875,0,1,0,0,1165
9876,0,1,0,0,1963
9877,0,1,0,0,1626
9878,0,1,1,1,4075
9879,0,0,0,0,2303
9880,0,1,0,0,2135
9881,0,1,1,0,1770
9882,0,0,0,0,1990
9883,0,1,0,0,3210
9884,0,1,0,0,2876
9885,0,1,1,0,591
9886,0,0,0,0,1922
9887,0,1,0,0,3220
9888,0,1,0,0,3017
9889,0,1,1,0,956
9890,0,1,1,0,593
9891,0,1,1,0,3415
9892,0,1,0,0,2055
9893,0,0,0,0,1138
9894,0,1,1,0,2643
9895,0,1,0,0,3003
9896,0,1,0,0,3058
9897,0,1,1,0,1287
9898,0,1,0,0,1070
9899,0,1,1,0,595
9900,0,1,1,0,1942
9902,0,1,0,0,3194
9903,0,1,1,0,2230
9904,0,1,1,0,2515
9905,0,1,1,0,1263
9906,0,1,0,0,3444
9907,0,1,0,0,2673
9908,0,1,0,0,926
9909,0,1,1,0,1714
9910,0,0,0,0,859
9911,0,0,1,0,1405
9912,0,1,0,0,1106
9913,0,1,0,0,3020
9914,0,1,1,0,1703
9915,0,1,1,0,1230
9916,0,1,1,0,2751
9917,0,1,0,0,2560
9918,0,1,0,0,3508
9919,0,1,1,0,4348
9920,0,1,1,0,590
9921,0,1,0,0,1782
9922,0,0,0,0,985
9923,0,1,0,0,3401
9924,0,1,1,0,2874
9925,1,1,1,0,2030
9926,0,1,1,0,1605
9927,0,1,0,0,1729
9928,0,1,0,0,492
9929,0,1,0,0,2400
9930,0,1,1,0,470
9931,0,1,0,0,2593
9932,0,1,0,0,2704
9933,0,0,0,0,2352
9934,0,1,0,0,1410
9935,0,1,0,0,579
9936,0,1,0,0,3128
9937,0,0,1,0,674
9938,0,1,1,0,2537
9939,0,1,1,0,1324
9940,0,1,0,0,3477
9941,0,1,1,0,2476
9942,0,1,0,0,591
9943,0,0,0,0,3423
9944,0,0,0,0,1076
9945,0,0,0,0,483
9946,0,1,1,0,4333
9947,0,1,0,0,2451
9948,0,0,0,0,2388
9949,0,1,1,0,4491
9950,0,0,0,0,440
9951,0,0,0,0,2275
9952,1,0,1,0,1688
9953,0,1,0,0,1803
9954,1,1,0,0,2503
9955,0,1,1,0,2002
9956,0,0,1,0,2081
9957,0,1,1,0,596
9958,0,1,1,0,2546
9959,0,1,0,0,3069
9960,0,0,0,0,721
9961,0,1,1,0,1345
9962,0,0,0,0,731
9963,0,1,0,0,737
9964,0,1,1,0,2202
9965,1,1,0,0,1346
9966,0,1,1,0,1462
9967,0,1,1,0,1703
9968,0,1,0,1,4525
9969,0,1,0,0,3071
9970,0,1,0,0,3009
9971,0,1,1,1,5182
9972,0,1,0,0,2553
9973,0,1,0,0,3910
9974,0,1,0,0,1557
9975,0,1,1,0,2307
9976,0,1,1,0,2275
9977,0,1,1,0,3464
9978,0,1,1,0,3867
9979,0,0,0,0,3452
9980,0,1,1,0,2796
9981,0,1,1,0,594
9982,1,1,0,0,2342
9983,0,1,0,0,1539
9984,0,1,0,0,1025
9985,0,1,0,0,1261
9986,0,1,0,0,1018
9987,0,1,1,0,2853
9988,0,1,0,0,3007
9989,0,0,0,0,1682
9990,0,1,0,0,574
9991,0,0,0,0,2117
9992,0,1,0,0,3301
9993,0,1,1,0,1618
9994,0,1,1,0,1315
9995,0,1,1,0,2401
9996,0,1,1,0,2153
9997,1,1,1,0,2095
9998,0,1,1,0,2420
9999,0,1,1,0,4795
10000,0,1,1,0,2425
10001,0,1,0,0,2180
10002,0,1,0,0,3048
10003,0,1,0,0,2813
10004,0,1,0,0,1951
10005,0,1,0,0,2203
10006,0,1,0,0,1340
10007,0,1,0,0,1706
10008,0,1,0,0,2233
10009,0,1,0,0,2398
10010,0,1,1,0,1787
10011,0,1,0,0,1559
10012,0,1,1,0,1429
10013,0,1,1,0,2331
10014,0,1,1,0,4265
10015,0,1,1,0,1368
10016,0,0,0,0,776
10017,0,1,1,0,3610
10018,0,0,0,0,629
10019,0,1,0,0,2205
10020,0,1,0,0,2352
10021,0,1,0,0,4147
10022,0,1,1,0,3613
10023,0,1,1,0,592
10024,0,1,0,0,2101
10025,0,0,0,0,1429
10026,0,1,1,0,2167
10027,0,1,0,0,1590
10028,0,1,0,0,2859
10029,0,1,1,0,2331
10030,0,1,0,0,1558
10031,0,1,0,0,1897
10032,0,1,1,0,3734
10033,0,1,0,0,2000
10034,0,1,1,0,2187
10035,0,1,0,0,1279
10036,0,1,0,0,1346
10037,0,1,0,0,1720
10038,0,1,1,0,4272
10039,0,1,0,0,1385
10040,0,0,0,0,1744
10041,0,1,0,0,3804
10042,0,1,1,0,2054
10043,0,0,0,0,882
10044,0,1,1,0,593
10045,0,1,1,0,4297
10046,0,1,1,0,3332
10047,0,1,1,0,2652
10048,0,1,1,0,862
10049,0,1,0,0,2160
10050,0,1,1,0,966
10051,0,1,0,0,1452
10052,0,1,0,0,1477
10053,0,1,1,0,2637
10054,0,1,0,0,4383
10055,0,1,1,0,5027
10056,0,1,1,0,1809
10057,0,1,0,0,2025
10058,0,1,1,0,1346
10059,0,1,1,0,3278
10060,0,1,0,0,1529
10061,0,1,1,0,594
10062,0,1,0,0,2822
10063,0,1,0,0,3232
10064,0,1,1,0,3919
10065,0,1,1,0,4303
10066,0,1,1,0,2026
10067,0,0,0,0,1426
10068,0,1,1,0,1422
10069,0,1,0,0,1326
10070,0,1,1,0,3052
10072,0,1,1,0,4300
10073,0,1,1,0,1425
10074,0,1,1,0,593
10075,0,1,1,0,3215
10076,0,1,1,0,704
10077,0,1,1,0,3817
10078,0,1,1,0,595
10079,0,1,1,0,2736
10080,0,1,1,0,1529
10081,0,1,1,0,2063
10082,1,1,0,0,4114
10083,0,1,0,0,2774
10084,0,1,0,0,3294
10085,0,1,1,0,2026
10086,0,1,1,0,2122
10087,0,1,0,0,1373
10088,0,1,0,0,4128
10089,0,1,0,0,1548
10090,1,1,1,0,1710
10091,0,1,1,0,2166
10092,0,1,1,0,3381
10093,0,1,0,0,1401
10094,0,1,1,0,5860
10095,0,1,0,0,1140
10096,0,1,0,0,1405
10097,0,1,0,0,2491
10098,0,1,0,0,634
10099,0,1,0,0,502
10100,0,1,0,0,1145
10101,0,1,0,0,2581
10102,0,1,1,0,5169
10103,0,1,1,0,1943
10104,0,1,0,0,1534
10105,0,1,1,0,4335
10106,0,1,0,0,2304
10107,0,1,0,0,904
10108,0,0,0,0,4384
10109,0,1,0,0,1727
10111,0,1,1,0,4332
10112,0,1,0,1,5571
10113,0,1,1,0,1839
10114,0,1,0,0,2292
10115,0,1,0,0,1800
10116,1,1,0,0,1111
10117,0,1,0,0,1502
10118,0,1,1,0,3837
10119,0,1,1,0,1313
10120,0,1,1,0,1067
10121,0,1,0,0,809
10122,0,0,0,0,2127
10123,0,0,0,0,2282
10124,0,1,0,0,3461
10125,0,1,0,0,2192
10126,0,1,1,0,1475
10127,0,1,0,0,993
10128,0,1,1,0,3480
10129,0,1,0,0,2226
10130,0,1,0,0,969
10131,0,1,1,0,1698
10132,0,1,0,0,2478
10133,0,1,1,0,2577
10134,0,1,1,0,1388
10135,0,1,0,0,2304
10136,0,1,1,0,2766
10137,0,0,0,0,1382
10138,0,1,1,0,2703
10139,0,1,0,0,2294
10140,0,1,0,0,3549
10141,0,1,0,0,1439
10142,0,1,1,0,1285
10143,0,1,0,0,3326
10144,0,1,1,0,1562
10145,0,0,0,0,148
10146,0,0,0,0,972
10147,0,1,0,0,2180
10148,0,1,0,0,1260
10149,0,1,0,0,2202
10150,0,1,0,0,2136
10152,0,1,0,0,2259
10153,0,1,1,0,4961
10154,0,1,0,0,1439
10155,0,1,0,0,2242
10156,0,1,1,0,2324
10157,0,1,0,0,2347
10158,0,1,0,0,2309
10159,0,1,1,0,2936
10160,0,1,0,0,1670
10161,0,1,0,0,2658
10162,0,1,1,0,2092
10163,0,1,0,0,2227
10164,0,1,1,0,2840
10165,0,1,0,0,521
10166,0,1,1,0,595
10167,0,1,1,0,2844
10168,0,1,1,0,3120
10169,0,1,0,0,2731
10170,0,1,0,0,3423
10171,0,1,1,0,2993
10173,0,1,1,0,594
10174,0,1,1,0,999
10175,0,1,0,0,4423
10176,0,1,0,0,3160
10177,0,1,1,0,591
10178,0,1,0,0,3188
10179,0,1,1,0,503
10180,0,1,0,0,2075
10182,0,1,1,0,3750
10183,0,1,1,0,3050
10184,0,1,0,0,1944
10185,0,1,1,0,1453
10186,0,1,0,0,3253
10187,0,1,0,0,2239
10188,0,1,0,0,2905
10189,0,1,1,0,1753
10191,0,1,0,0,3548
10192,0,1,0,0,2030
10193,0,1,0,0,1481
10194,0,1,0,0,2043
10195,0,0,0,0,766
10196,0,1,1,0,1175
10197,0,1,0,0,2196
10198,0,1,0,0,2642
10199,0,1,1,0,2033
10200,0,1,0,0,1190
10201,0,1,0,0,2076
10202,0,1,1,0,3382
10203,0,1,0,0,1467
10204,0,1,0,0,2594
10205,0,1,0,0,2883
10206,0,1,1,0,3211
10207,0,1,0,0,672
10209,0,1,1,0,2697
10210,0,1,0,0,2610
10211,0,1,1,0,1863
10213,0,1,1,0,1049
10214,0,0,0,0,680
10215,0,0,0,0,659
10216,0,1,0,0,2221
10217,0,1,0,0,1940
10218,0,0,0,0,761
10219,0,1,0,1,3633
10220,0,1,0,0,2633
10221,0,1,1,0,8577
10222,0,1,0,0,247
10223,0,0,0,0,714
10224,0,1,0,0,2251
10225,0,0,0,0,1067
10226,0,1,0,0,2313
10227,0,1,1,0,592
10228,0,1,0,0,2387
10229,1,1,1,0,1247
10230,0,1,0,1,4314
10231,0,0,0,0,2572
10232,0,1,1,0,2020
10233,0,1,1,0,2077
10234,0,1,1,0,1302
10235,0,1,0,0,5527
10236,0,1,0,0,2447
10237,0,1,0,0,1729
10238,0,1,0,0,2716
10239,0,1,0,0,2652
10240,0,1,0,0,3334
10241,0,1,0,0,2005
10242,0,0,1,0,1535
10243,1,1,1,0,2463
10244,0,1,1,0,2793
10245,0,1,0,0,1884
10246,0,1,1,0,4271
10247,0,1,0,0,2931
10248,0,1,0,0,2494
10249,0,1,1,0,4186
10250,0,1,0,0,1911
10251,0,1,0,0,1582
10252,0,0,0,0,210
10253,0,1,0,0,4029
10254,0,1,1,0,3188
10255,0,1,0,0,2624
10256,0,1,1,0,2575
10257,0,0,0,0,2081
10258,0,1,0,0,1699
10259,0,1,0,0,2834
10260,0,1,0,0,2702
10261,0,1,0,0,2332
10262,0,1,0,0,2301
10263,0,1,0,0,2773
10264,0,1,0,0,2274
10265,0,1,0,0,2637
10266,0,1,0,0,3026
10267,1,1,1,0,2064
10268,0,1,1,0,3445
10269,0,1,1,0,3007
10270,0,0,0,0,780
10271,0,1,0,0,2672
10272,1,1,1,0,1845
10273,0,1,1,0,3350
10274,0,1,0,0,1848
10275,0,1,0,0,1973
10277,0,1,0,0,3295
10278,0,1,0,0,2318
10279,0,1,1,0,1541
10281,0,1,1,0,727
10282,0,0,0,0,724
10283,0,1,1,0,2332
10284,0,1,1,0,2153
10285,0,1,0,0,3630
10286,0,1,0,0,3500
10287,0,1,0,0,2266
10288,0,1,0,0,2762
10289,0,1,1,0,1138
10290,0,0,0,0,674
10291,1,1,1,0,2516
10292,0,1,1,0,3727
10293,0,1,0,0,3497
10294,0,1,0,0,3254
10295,0,1,0,0,3346
10296,0,1,0,0,1604
10297,0,1,1,0,1505
10298,0,1,0,0,2266
10299,0,1,0,0,3343
10300,0,1,1,0,2160
10301,0,1,0,0,2111
10302,0,1,1,0,2038
10303,0,1,0,0,2983
10304,0,1,1,0,3081
10305,0,1,1,0,2792
10306,0,1,1,0,596
10307,0,1,0,0,3548
10308,0,1,0,0,2132
10309,0,1,0,0,2304
10310,0,1,0,0,698
10311,0,1,1,0,2417
10312,0,1,1,0,2509
10313,0,1,0,0,2232
10314,0,1,0,0,2836
10315,0,1,0,0,2120
10316,0,1,0,0,944
10317,0,1,0,0,2921
10318,0,0,0,0,178
10319,0,1,1,0,2726
10320,0,1,1,0,943
10321,1,1,0,0,2340
10322,0,1,0,0,1067
10323,0,1,0,0,3944
10324,0,1,1,0,4501
10325,0,1,1,0,2649
10326,0,1,0,0,2284
10327,0,1,1,0,2600
10328,0,0,0,0,1147
10329,0,1,0,0,2770
10330,0,0,0,0,1264
10331,0,1,1,0,3917
10332,0,1,0,0,533
10333,0,1,0,0,940
10334,0,1,0,0,2592
10335,0,1,1,0,7473
10336,0,1,0,0,3056
10337,0,1,0,0,2192
10338,0,1,1,0,590
10339,0,1,1,0,1915
10340,0,1,0,0,3857
10341,0,1,1,0,2246
10342,0,0,0,0,1769
10343,0,1,1,0,4791
10344,0,1,0,0,2488
10345,0,1,0,0,2254
10346,0,1,0,0,1201
10347,0,1,1,0,2820
10348,0,1,1,0,3440
10349,0,1,0,0,3621
10350,0,1,0,0,2160
10351,0,1,0,0,1478
10352,0,1,1,0,2827
10353,0,1,0,0,2501
10354,0,0,0,0,1412
10355,0,1,0,0,2017
10356,0,1,0,0,2173
10357,0,1,0,0,1253
10358,0,1,0,0,1929
10359,0,1,0,0,2263
10360,0,1,0,0,2124
10361,0,1,0,0,3278
10362,0,1,0,0,3687
10363,0,1,1,0,591
10364,0,1,0,0,1183
10365,0,1,1,0,2809
10366,0,1,0,0,2053
10367,0,1,1,0,1086
10368,0,1,1,0,1178
10369,0,1,1,0,1881
10370,0,1,0,0,2320
10371,0,1,0,0,1410
10372,0,1,1,0,1760
10373,0,1,0,0,1411
10374,0,1,0,0,2963
10375,1,1,1,0,2258
10376,0,1,1,0,593
10377,0,1,0,0,2643
10378,0,1,1,0,595
10379,0,1,1,0,1018
10380,0,1,1,0,1253
10381,0,1,0,0,2623
10382,0,0,0,0,808
10383,0,1,1,0,815
10384,0,1,1,0,590
10385,0,1,1,0,2248
10387,0,1,1,0,2029
10388,0,1,0,0,2428
10389,0,1,1,0,594
10390,0,1,0,0,2085
10391,0,1,0,0,1175
10392,0,1,0,0,1369
10393,0,1,1,0,593
10394,0,1,0,0,2511
10395,0,1,1,0,2255
10396,0,1,1,1,3442
10397,0,1,1,0,846
10398,0,1,1,0,887
10399,1,1,0,0,3089
10400,0,1,1,0,1998
10401,0,1,1,0,1427
10402,0,1,0,0,3244
10403,0,1,1,0,590
10404,0,1,1,0,3461
10405,0,1,1,0,1168
10406,1,1,1,0,1336
10407,0,1,0,1,3060
10408,0,1,1,0,588
10409,0,1,1,0,1063
10410,0,1,0,0,2393
10411,0,1,1,0,1443
10412,0,1,1,0,1139
10413,0,1,1,0,2262
10414,0,1,0,0,5005
10415,0,0,0,0,2750
10416,0,1,0,0,3162
10417,0,1,1,0,2916
10418,0,1,0,0,1302
10419,0,1,1,0,2511
10420,0,0,0,0,470
10421,0,1,1,0,4111
10422,0,1,1,0,1743
10423,0,1,0,0,1090
10424,0,1,0,0,2375
10425,0,1,0,0,1873
10426,0,1,1,0,1650
10427,0,1,0,0,2362
10428,0,1,1,0,2344
10429,0,1,1,0,1298
10430,0,1,0,0,2175
10431,0,1,1,0,1705
10432,0,1,1,0,1223
10433,0,1,1,0,3143
10434,0,1,0,0,2613
10435,0,1,0,0,3554
10436,0,1,0,0,866
10437,0,1,0,0,2135
10438,0,1,0,0,2877
10439,0,1,0,0,2814
10440,0,1,1,0,2105
10441,0,1,0,0,2881
10442,0,1,1,0,2244
10443,0,1,1,0,1336
10444,0,1,1,0,3262
10445,0,1,1,0,950
10446,0,1,0,0,2657
10447,0,1,1,0,2317
10448,0,1,1,0,2476
10449,0,0,0,0,711
10450,0,1,0,0,3155
10452,0,1,0,0,2664
10453,0,1,1,0,3729
10454,0,1,0,0,1763
10455,0,1,1,0,1733
10456,0,0,0,0,820
10457,0,1,0,0,2384
10458,0,1,1,0,3430
10459,0,1,0,0,2871
10460,0,1,1,0,3371
10461,0,1,0,0,1250
10462,0,1,1,0,596
10463,0,1,0,0,807
10464,0,1,0,0,3623
10465,0,1,1,0,2789
10466,0,1,1,0,2157
10467,0,1,0,0,1426
10468,0,0,0,0,2860
10469,0,1,1,0,2083
10470,0,1,1,0,2495
10471,0,1,0,0,2032
10472,0,1,0,0,1842
10473,0,1,1,0,3068
10474,0,1,1,0,2197
10475,0,1,0,0,2460
10476,0,1,1,0,3659
10477,0,1,1,0,1043
10478,0,1,1,0,2563
10479,0,1,1,0,1788
10480,0,0,0,0,732
10481,0,1,0,0,4117
10482,0,1,1,1,3557
10483,0,1,1,0,3557
10484,0,1,1,0,3635
10485,0,1,1,0,3907
10486,0,1,0,0,1948
10487,0,1,0,0,2207
10488,0,1,0,0,2452
10489,0,1,1,0,2443
10490,0,1,0,0,1989
10491,0,1,1,0,3033
10492,0,1,1,0,6229
10493,0,0,0,0,1839
10494,0,1,1,0,3450
10495,0,1,1,0,4591
10496,0,1,1,0,2587
10497,0,1,0,0,1894
10498,0,1,1,0,1194
10499,0,0,0,0,1105
10500,0,1,0,0,1626
10501,0,1,1,0,590
10502,0,1,1,0,2616
10503,0,0,0,0,623
10504,0,1,1,0,2187
10505,0,1,1,0,2264
10506,0,1,1,0,2374
10507,0,1,1,0,4988
10508,0,1,1,0,2813
10509,1,1,1,0,1093
10510,0,1,1,0,2222
10511,0,0,0,0,1382
10512,0,1,1,0,2591
10513,0,1,1,0,1693
10514,0,1,1,0,1935
10515,0,1,0,0,2770
10516,0,1,1,0,2754
10517,0,1,0,0,751
10518,0,0,0,0,2137
10519,0,1,1,0,2262
10520,0,1,1,0,2231
10521,0,0,0,0,1980
10522,0,1,0,0,2692
10523,0,1,0,0,3398
10524,0,1,1,0,1562
10525,0,1,1,0,595
10526,0,1,0,0,2043
10527,0,1,1,0,2108
10528,0,1,1,0,2421
10529,0,1,0,0,2195
10530,0,1,0,0,2582
10531,0,1,1,0,3160
10532,0,1,0,0,1992
10533,0,1,0,0,2496
10534,1,1,1,0,1446
10535,0,1,1,0,2445
10536,0,0,0,0,1095
10537,0,1,1,0,1708
10538,0,1,0,0,3059
10539,0,1,1,0,1355
10540,0,1,1,0,592
10541,0,0,0,0,1538
10542,0,1,1,0,2529
10543,0,0,0,0,1093
10545,0,1,0,0,3669
10546,0,1,1,0,3001
10547,0,1,1,0,1094
10548,0,1,1,0,1164
10549,0,1,0,0,1127
10550,0,0,0,0,357
10551,0,1,1,0,3045
10552,0,1,1,0,1088
10553,0,1,0,0,2824
10554,0,1,0,0,312
10555,0,1,0,0,4095
10556,0,1,0,0,693
10557,0,1,1,0,1466
10558,0,1,0,0,1234
10559,0,1,1,0,4017
10560,0,0,1,0,1797
10561,0,1,1,0,3540
10562,0,1,0,0,1686
10563,0,1,0,0,2301
10564,0,1,1,1,4049
10565,0,1,1,0,999
10566,0,0,0,0,1260
10567,0,1,1,0,3590
10568,0,1,0,0,2316
10569,0,1,1,0,3215
10570,0,0,0,0,1142
10571,0,1,1,0,1959
10572,0,1,0,0,1694
10573,0,1,0,0,90
10574,0,1,0,0,1407
10575,0,1,0,0,2391
10576,0,1,1,0,4201
10577,0,1,0,0,3562
10578,0,1,0,0,1545
10579,0,1,1,0,2078
10580,0,1,0,0,569
10581,0,1,1,0,2313
10583,0,1,1,0,2690
10584,0,1,1,0,2065
10585,0,1,1,0,3599
10586,0,1,1,0,3577
10587,0,1,1,0,1235
10588,0,1,1,0,3517
10589,0,0,0,0,622
10590,0,1,0,0,1031
10591,0,1,0,0,1584
10592,0,1,1,0,2329
10593,0,1,0,0,2427
10594,0,1,1,0,2310
10595,0,0,1,0,941
10596,0,1,0,0,2807
10597,0,1,0,0,3667
10598,0,1,0,0,4143
10599,0,1,1,0,2674
10600,0,1,1,0,1945
10601,0,1,1,0,5360
10602,0,1,0,0,1881
10603,0,0,1,0,3099
10604,0,1,1,0,3413
10605,0,0,0,0,2139
10606,0,1,0,0,3199
10607,0,0,0,0,842
10608,0,0,0,0,1196
10609,0,1,1,0,1101
10610,0,1,0,0,1841
10611,0,1,1,0,2454
10612,0,1,0,0,3853
10613,0,1,0,0,1946
10614,0,1,1,0,590
10615,0,1,1,0,3359
10616,0,1,0,0,2263
10617,0,1,1,0,3240
10618,0,1,1,0,2275
10619,0,1,0,0,1444
10620,0,1,0,0,2210
10621,0,0,0,0,1948
10622,0,1,1,0,1231
10623,0,1,1,0,4579
10624,0,0,0,0,657
10625,0,1,1,0,650
10626,0,1,0,0,1345
10627,0,1,1,0,1662
10628,0,1,0,0,2062
10629,0,1,1,0,2361
10631,0,1,0,0,2015
10632,0,1,1,0,1839
10633,0,1,0,0,2545
10634,0,1,0,0,2145
10635,0,1,0,0,2287
10636,0,1,1,0,2219
10637,0,1,0,0,2371
10638,0,1,1,0,1764
10639,0,1,1,0,4597
10640,0,0,0,0,2676
10641,0,1,1,0,1654
10642,0,1,0,0,1062
10643,0,0,0,0,316
10644,0,1,0,0,2283
10645,0,1,1,0,602
10646,0,1,1,0,590
10647,0,1,0,0,2112
10648,0,1,0,0,3782
10649,0,1,1,0,2453
10650,0,1,1,0,2091
10651,0,1,0,0,3983
10652,0,1,0,0,2141
10653,0,0,0,0,1150
10654,0,1,1,0,2296
10655,0,1,0,0,1045
10656,0,1,0,0,1657
10657,0,1,0,0,2819
10658,0,1,1,0,1206
10659,0,1,0,0,1958
10660,0,1,0,0,641
10661,0,1,0,0,1729
10662,0,1,0,1,1645
10663,0,1,0,0,3172
10664,0,1,1,0,2814
10665,1,1,1,0,2140
10666,0,1,1,0,1931
10667,0,1,1,0,2123
10668,0,1,1,0,2094
10669,0,1,1,0,3292
10670,0,1,1,0,1167
10671,0,1,0,0,2243
10672,0,1,0,0,3514
10674,0,0,1,0,1669
10675,0,0,0,0,1687
10676,1,1,1,0,2127
10677,0,1,1,0,1117
10678,0,1,1,0,2028
10679,0,1,0,0,2170
10680,1,1,1,0,2136
10681,1,1,1,0,2134
10682,0,1,1,0,1728
10683,0,1,1,0,3059
10684,1,1,1,0,2391
10685,0,1,0,0,2813
10686,0,1,0,0,2176
10687,0,1,1,0,2443
10688,1,1,1,0,2005
10689,0,1,0,0,2267
10690,0,1,0,0,604
10691,0,0,0,0,1411
10692,0,1,0,0,800
10693,0,1,0,0,1618
10694,0,1,1,0,3892
10695,0,1,1,0,1137
10696,0,1,1,0,3360
10697,0,1,0,0,2481
10698,1,1,0,0,530
10699,0,1,1,0,1030
10700,0,1,0,0,1961
10701,0,1,0,0,3732
10702,0,1,0,0,1808
10703,0,1,0,0,3102
10704,1,1,0,0,1155
10706,0,1,1,0,1934
10707,0,1,1,0,2690
10708,0,1,0,0,2065
10709,0,1,1,0,2415
10710,0,1,0,0,1070
10711,0,1,0,0,2436
10712,0,1,0,0,2829
10713,0,1,1,0,2577
10714,0,1,0,0,2417
10715,0,1,0,0,2394
10716,0,0,1,0,2051
10717,0,1,0,0,2305
10718,0,1,1,0,1527
10720,0,1,0,0,3425
10721,0,0,0,0,1545
10722,0,0,0,0,1031
10723,0,1,0,0,2597
10724,0,1,1,0,3239
10725,0,1,0,0,2200
10726,0,1,0,0,1315
10727,0,1,1,0,4116
10728,0,1,0,0,1313
10729,0,1,1,0,3219
10730,0,1,1,0,3197
10733,0,1,0,0,5644
10734,0,1,0,0,2248
10735,0,1,0,0,2141
10736,0,1,0,0,2846
10737,0,0,0,1,385
10738,0,0,1,0,1020
10739,0,1,0,0,2804
10740,0,1,0,0,2542
10741,0,0,0,0,694
10742,0,0,0,0,2023
10743,0,1,0,0,2256
10744,0,1,1,0,2082
10745,0,1,1,0,593
10746,0,1,1,0,2609
10747,0,0,0,0,1036
10748,0,1,1,0,1883
10749,0,1,0,0,2010
10750,0,1,0,0,2240
10751,0,1,0,0,1167
10752,0,1,0,0,2665
10753,0,1,1,0,3888
10754,0,1,1,0,3922
10755,0,0,0,0,751
10756,0,1,0,0,1167
10757,0,1,0,0,2256
10758,0,1,0,0,3246
10759,0,1,0,0,2837
10760,0,1,0,0,2485
10761,0,1,0,0,2206
10762,0,1,0,0,3330
10763,0,1,0,0,1099
10764,0,1,0,0,1600
10765,0,1,0,0,2144
10766,0,1,1,0,595
10767,0,1,1,0,582
10768,0,1,1,0,490
10769,0,1,0,0,2379
10770,0,1,0,0,2264
10771,0,1,0,0,3459
10772,0,1,0,0,2364
10773,0,1,0,0,2783
10774,0,1,1,0,1135
10775,0,1,0,0,2243
10776,0,0,0,0,404
10777,0,1,0,0,1832
10778,0,1,0,0,2075
10779,0,1,0,0,2221
10780,0,1,0,0,1703
10781,0,1,1,0,2332
10782,0,1,1,0,2107
10783,0,1,1,0,2171
10784,0,1,0,0,2130
10785,0,1,0,0,3304
10786,0,0,0,0,3119
10787,1,1,0,0,2361
10788,1,1,0,0,2273
10789,0,1,0,0,3364
10791,0,1,1,0,4042
10792,0,1,0,0,2887
10793,0,1,0,0,3608
10794,0,1,1,0,595
10795,0,1,0,0,2754
10796,0,1,0,0,3103
10797,0,1,1,0,1783
10798,0,1,0,0,2250
10799,0,1,0,0,2279
10800,0,1,0,0,2407
10801,0,1,1,0,2474
10802,0,1,0,0,2508
10803,0,1,0,0,2353
10804,0,1,0,0,2263
10805,0,1,0,0,2325
10806,0,1,0,0,3414
10807,0,1,0,0,2251
10808,0,1,0,0,3154
10809,0,1,0,0,2314
10810,0,1,0,0,2561
10811,0,1,1,0,1928
10812,0,1,1,0,3343
10813,0,1,0,0,1923
10814,0,1,1,0,1779
10815,0,1,1,0,1195
10816,0,1,0,0,2265
10817,0,0,0,0,770
10818,0,1,1,0,598
10819,0,1,1,0,1782
10820,1,1,0,0,2347
10821,0,1,0,0,3443
10822,0,1,1,0,947
10823,0,1,0,0,2172
10824,0,1,0,0,3243
10825,0,1,0,0,2020
10826,0,1,0,0,3415
10827,0,1,0,0,3298
10828,0,1,1,0,6235
10829,0,1,0,0,2899
10830,0,1,0,0,2742
10831,0,1,1,0,1083
10832,0,1,1,0,1421
10833,0,1,0,0,1146
10835,0,1,0,0,3482
10836,0,1,1,0,3528
10837,0,0,0,0,2170
10838,0,1,0,0,4006
10839,0,1,1,0,4306
10840,0,1,0,0,1724
10841,0,1,1,0,3556
10842,0,1,1,0,2307
10843,0,1,0,0,2102
10844,0,1,0,0,1815
10845,0,1,0,0,3030
10846,0,1,0,0,2354
10847,0,1,1,0,2225
10848,0,1,1,0,2921
10849,0,0,0,1,2699
10850,0,1,1,0,593
10851,0,1,0,0,2309
10852,0,1,1,0,590
10853,0,1,1,0,754
10854,0,1,1,0,2329
10855,0,1,0,0,2363
10856,0,1,1,0,2942
10857,0,1,0,0,2179
10858,0,1,0,0,650
10859,0,1,0,0,2618
10860,1,1,0,0,2673
10861,1,1,0,0,1709
10862,0,1,0,0,2281
10863,0,1,0,0,4815
10864,0,0,0,0,2442
10865,0,1,1,0,2127
10867,0,1,0,0,3801
10868,0,1,1,0,1704
10869,0,1,1,0,1269
10870,0,1,0,0,1312
10871,0,1,1,0,2408
10872,0,1,1,0,3477
10873,0,1,0,0,2801
10874,0,1,0,0,1378
10875,0,0,0,0,2225
10876,0,1,1,0,594
10877,0,1,0,1,3259
10878,0,1,0,0,2468
10879,0,0,0,0,1135
10880,0,1,0,0,1072
10881,0,1,1,0,2803
10882,0,1,0,0,2170
10883,1,1,0,0,3255
10884,0,1,0,0,1221
10885,0,1,0,0,2431
10886,0,1,0,0,2194
10887,0,1,0,0,2375
